1000
308,959
589,714
851,910
239,680
99,143
485,906
400,585
184,453
385,644
155,267
109,821
724,872
399,958
482,859
431,482
397,938
457,972
90,750
521,660
405,614
114,562
353,788
109,624
718,926
665,886
347,683
55,706
409,746
91,346
276,858
234,939
292,520
483,617
429,890
747,807
154,373
128,359
355,512
152,828
456,596
55,574
42,906
707,856
76,659
337,571
398,714
36,168
226,557
400,824
767,878
523,795
452,815
34,495
366,514
377,941
113,891
93,712
684,865
29,484
109,784
306,704
150,611
561,641
79,688
864,997
104,549
690,824
1,296
582,685
37,774
412,603
236,684
268,666
608,726
352,393
639,775
19,692
110,587
716,772
57,920
49,791
356,943
183,882
175,367
129,354
678,726
172,929
295,780
110,262
839,975
838,942
118,548
537,705
91,348
243,469
164,779
19,409
411,819
778,983
383,843
143,605
611,774
668,846
537,540
396,549
29,743
128,746
273,851
286,789
81,482
0,837
704,945
130,243
88,699
602,896
110,755
170,182
702,867
4,30
291,430
33,200
423,966
790,914
359,988
157,459
806,943
489,930
593,774
450,890
23,220
413,966
296,912
493,803
361,639
69,441
59,563
728,874
533,898
370,597
333,960
172,767
876,931
278,510
53,453
403,789
134,790
187,917
163,587
184,832
384,732
97,463
783,963
617,847
659,821
519,833
97,669
494,909
452,686
185,845
880,992
478,883
517,924
345,375
622,931
221,331
83,853
385,673
97,236
452,659
625,858
77,567
512,976
6,892
723,755
261,771
278,772
61,841
285,396
603,914
46,602
361,835
474,679
372,620
549,631
95,811
164,384
694,841
308,633
63,849
622,921
350,750
148,493
206,852
615,850
354,877
201,753
728,750
266,445
176,321
491,848
206,462
8,246
440,868
513,708
200,853
234,400
14,123
683,904
356,893
678,821
270,615
364,711
138,430
839,909
96,151
220,694
752,954
609,663
884,915
440,926
482,702
339,574
237,645
29,903
26,297
624,742
404,915
89,750
252,468
484,784
614,925
479,976
27,619
544,730
327,574
733,782
223,579
123,532
660,926
348,700
555,597
427,868
639,989
78,489
439,491
683,880
923,941
72,779
647,734
631,948
272,897
396,574
362,572
745,960
41,211
603,883
453,720
446,502
718,730
6,318
129,412
812,974
247,998
424,533
447,694
199,261
61,304
460,518
387,614
154,356
257,927
33,782
394,539
523,843
20,829
580,666
189,522
142,192
605,815
110,807
161,840
381,766
292,383
786,917
88,397
329,788
459,688
28,551
289,577
920,995
6,111
75,944
183,892
294,576
201,622
256,687
198,940
185,311
317,452
361,779
453,846
505,590
415,545
134,418
39,970
178,875
377,897
109,572
238,702
345,948
70,701
464,957
287,411
752,904
21,310
533,991
209,800
288,367
19,243
586,872
581,793
166,502
322,919
196,525
321,827
92,111
376,816
333,609
732,976
588,906
224,681
215,460
772,840
91,781
493,901
729,967
322,803
289,620
191,401
34,178
85,581
618,920
173,974
592,602
373,755
8,817
321,742
250,839
30,517
341,543
615,964
506,536
57,209
338,835
634,810
78,239
529,694
272,745
86,887
504,572
239,299
598,959
166,351
529,606
330,850
754,787
297,947
798,877
37,964
106,251
107,538
557,997
125,661
440,456
241,282
174,292
808,853
252,291
237,729
377,711
354,710
87,829
842,954
102,846
571,601
537,552
115,806
454,639
917,927
799,926
62,941
255,448
385,460
73,323
40,767
117,234
310,952
344,734
267,996
266,275
25,636
204,274
181,596
403,890
205,431
425,862
139,776
380,448
136,295
495,821
256,530
509,920
9,716
594,875
639,645
722,898
375,988
302,473
298,717
798,824
500,698
645,773
274,838
134,193
777,907
261,809
597,984
648,930
794,874
163,271
542,805
483,615
393,427
325,695
349,607
318,870
307,569
227,396
592,739
670,830
573,913
134,788
82,609
114,961
199,520
64,227
725,762
262,484
556,573
265,381
440,680
68,539
172,855
624,929
344,694
473,997
375,573
317,474
63,113
609,725
56,262
171,566
475,647
539,712
88,149
429,646
107,156
479,666
143,689
822,950
187,290
667,833
167,802
417,684
113,208
362,776
186,613
219,496
360,680
139,692
560,735
88,246
756,810
157,381
209,756
506,953
518,998
783,868
703,862
577,883
227,499
142,362
19,156
234,796
916,992
407,440
237,296
435,816
337,982
3,847
530,636
282,727
156,684
269,344
458,780
261,404
383,889
193,572
225,430
370,945
297,562
22,650
315,635
99,240
361,515
0,820
372,976
171,921
603,990
232,595
210,635
560,687
729,734
725,948
196,824
72,233
583,779
284,791
524,876
656,908
121,396
690,777
613,905
498,829
157,384
181,720
203,751
309,969
81,979
652,728
379,846
493,913
312,416
44,512
448,770
408,641
599,850
221,312
18,954
600,642
10,910
374,709
146,646
268,562
163,378
164,931
79,649
488,863
468,705
560,609
751,753
455,979
799,831
484,517
222,522
128,264
615,751
284,583
336,654
744,959
419,511
94,115
233,738
436,691
542,794
214,544
95,498
334,737
107,286
250,737
249,410
204,291
20,970
184,909
335,989
467,625
229,958
150,468
202,470
675,773
15,723
55,934
36,613
384,883
783,921
740,806
148,690
119,857
116,514
312,755
634,843
395,682
167,789
7,857
789,873
96,740
487,797
144,418
168,670
468,549
485,952
728,926
138,311
322,774
37,504
16,109
416,920
487,971
119,543
420,968
815,941
443,795
714,852
117,465
137,322
155,341
218,711
666,672
611,877
108,324
56,220
757,895
224,669
77,540
79,374
355,819
422,857
594,944
156,603
537,877
275,432
58,319
669,873
514,951
806,814
463,862
377,654
192,968
149,937
24,373
187,346
251,808
14,950
832,963
115,650
702,837
106,676
426,623
129,919
551,950
304,721
167,932
355,443
753,921
372,537
455,551
166,698
358,771
522,968
842,879
74,822
390,503
33,79
181,512
57,391
572,668
390,878
181,457
129,778
142,960
428,832
493,976
317,509
683,711
550,751
507,849
513,615
7,128
487,541
26,42
704,833
276,770
39,981
262,324
368,855
119,722
548,907
365,756
103,640
141,806
601,959
105,380
941,996
330,693
70,671
173,406
207,396
85,532
133,145
745,804
390,463
290,360
599,670
398,698
877,945
94,973
492,889
77,869
75,942
349,955
8,512
41,242
450,621
356,888
121,810
64,835
85,267
810,873
47,922
80,580
6,771
175,289
413,421
265,324
73,104
137,411
22,624
153,191
108,801
117,458
341,491
257,400
545,695
878,945
637,935
364,846
534,883
258,317
50,750
491,663
442,545
6,581
541,680
376,931
487,599
127,385
438,693
159,948
382,573
685,902
518,524
335,883
373,802
191,705
468,570
230,231
553,647
226,378
444,606
102,622
635,852
259,281
307,869
564,796
357,522
96,959
922,933
470,592
250,861
172,261
479,668
335,653
152,531
314,771
924,962
113,967
955,988
279,461
4,196
669,737
289,979
113,387
135,355
767,935
103,720
278,771
291,391
133,447
581,696
393,888
745,868
221,497
325,732
496,508
159,840
699,740
509,616
562,885
565,616
593,668
144,231
202,788
8,700
847,962
570,889
476,558
191,378
494,711
655,827
427,794
337,932
43,906
610,750
278,314
353,679
258,790
331,463
64,365
253,473
76,647
51,248
408,569
119,319
166,667
121,369
23,550
3,38
538,544
325,962
99,720
709,883
451,861
366,820
832,988
281,745
77,198
390,886
205,655
233,824
474,654
392,786
310,887
340,444
121,673
431,440
162,890
704,993
639,822
106,604
166,642
274,321
309,806
372,465
64,948
73,881
277,364
448,780
128,897
470,870
912,980
220,862
567,934
408,463
14,721
655,861
470,810
631,748
368,478
478,907
398,477
421,582
154,686
467,893
692,978
504,613
80,931
25,206
457,692
483,609
41,77
232,375
542,650
502,857
391,902
207,367
341,767
560,991
66,244
54,731
176,992
238,633
511,818
530,911
64,137
530,605
114,283
254,655
573,975
446,977
505,737
822,855
501,840
725,980
280,508
676,922
513,892
367,939
682,757
74,311
298,972
125,729
64,281
450,741
509,585
573,794
205,366
378,849
689,732
471,637
91,659
252,333
900,921
349,453
170,511
896,921
763,904
653,686
255,664
18,353
50,765
475,621
608,771
939,998
172,607
321,416
381,629
36,384
269,707
428,789
104,269
291,779
14,294
127,272
85,199
303,410
552,808
3,592
148,263
536,740
257,783
213,671
448,579
678,813
79,382
368,536
179,680
19,207
61,665
64,765
375,676
376,402
789,835
666,955
502,743
388,591
459,619
100,453
75,250
260,285
30,644
336,699
299,489
91,341
199,635
439,930
219,295
230,644
160,202
357,818
180,216
151,946
443,794
476,740
262,753
118,335
165,881
216,625
722,808
413,671
249,535
624,673
129,771
67,250
41,128
204,442
309,577
483,761
54,993
353,413
9,942
355,748
714,727
587,867
266,635
123,805
137,138
390,485
87,706
40,887
171,685
282,849
13,433
60,276
553,825
268,572
3,426
413,798
217,751
218,457
376,560
435,796
521,882
6,323
246,819
92,134
521,967
749,893
24,846
923,925
378,792
236,722
422,701
373,506
659,920
721,736
446,968
644,908
398,823
252,791
114,451
38,481
301,303
718,774
32,173
862,991
157,521
215,332
113,176
112,304
94,572
450,895
326,469
542,757
694,729
587,772
513,870
433,667
304,495
75,933
617,867
292,685
569,607
74,966
515,670
30,888
738,779
548,712
461,917
573,869
720,973
211,648
27,419
207,328
295,312
673,827
151,578
449,615
711,990
543,719
45,659
248,930
294,752
175,981
183,958
220,930
185,794
346,900
364,587
212,405
45,297
196,849
0,539
69,720
549,932
839,981
33,986
335,894
479,786
73,303
25,221
187,230
156,407
107,283
595,831
147,710
302,429
144,841
667,775
129,754
790,949
566,607
262,846
679,928
5,346
75,676
690,773
237,768
927,933
20,544
589,704
311,928
174,265
645,663
129,440
249,471
746,869
315,510
153,208
341,904
30,647
849,983
342,371
66,634
536,572
58,72
173,847
387,642
725,971
114,514
320,969
234,544
725,965
704,931
74,927
335,630
592,922
359,447
270,578
14,222
11,599
737,804
260,336
354,855
95,579
231,892
598,907
3,665
218,656
281,394
36,942
804,858
836,849
494,661
68,236
40,143
121,723
394,546
393,709
457,841
257,995
589,604
575,712
400,851
291,771
202,479
575,976
563,839
916,942
340,922
15,818
616,954
12,834
341,703
333,967
47,845
147,850
568,589
138,713
308,951
137,367
122,203
597,978
468,701
207,788
275,748
269,844
365,960
275,458
13,335
470,599
698,941
254,565
213,572
233,585
205,654
414,519
423,850
97,312
612,995
372,496
417,837
725,832
687,732
502,922
466,470
592,736
207,836
132,477
432,749
31,863
728,908
54,301
287,596
333,807
406,804
68,452
385,865
63,129
264,712
240,476
297,449
411,574
184,587
702,927
511,543
792,910
488,711
185,866
619,923
29,824
768,904
90,623
949,982
868,948
385,539
2,299
113,971
675,719
219,838
289,364
85,791
447,670
114,831
418,577
489,592
814,853
356,483
178,267
706,961
270,338
287,811
253,941
55,721
504,669
49,992
428,718
5,488
272,772
58,795
561,998
178,219
114,255
452,604
461,879
154,660
36,186
192,766
281,902
112,251
22,378
719,820
443,987
353,775
131,756
462,492
256,841
661,892
226,654
294,563
5,162
14,484
567,714
431,700
407,556
549,950
240,256
338,683
421,955
231,761
98,801
246,275
270,866
261,450
390,893
591,779
622,840
362,922
716,982
54,624
266,682
365,798
652,842
1,748
61,982
63,750
536,736
299,693
533,561
200,214
148,181
491,984
478,699
43,591
317,460
100,227
355,511
188,964
38,961
294,923
317,786
240,717
523,815
428,802
319,337
597,966
413,692
297,811
631,814
311,700
12,679
226,269
677,893
351,919
378,853
465,992
215,709
226,702
622,702
469,730
298,765
123,311
167,841
445,816
365,632
445,622
364,919
70,534
786,854
89,604
371,885
190,447
104,361
487,689
420,903
226,747
324,381
50,398
56,792
750,869
147,761
90,177
868,957
136,325
284,624
109,268
27,356
709,849
206,611
374,976
312,344
8,815
392,894
518,937
718,729
412,525
350,832
511,553
878,910
230,442
268,735
765,988
696,786
320,777
45,751
63,388
152,569
575,982
107,246
797,806
51,743
264,361
758,982
389,725
507,782
236,984
149,710
125,957
408,607
385,837
644,703
601,892
4,152
324,608
679,689
168,389
670,967
100,417
803,917
119,760
408,542
292,948
68,417
60,917
432,901
289,661
96,269
485,491
433,458
102,597
787,915
145,662
368,791
122,378
13,937
264,668
88,285
595,989
605,883
627,958
630,741
81,875
162,857
590,726
337,869
777,969
550,991
364,666
574,782
315,856
207,306
769,956
75,836
71,955
107,219
398,695
190,280
649,841
347,882
85,966
238,301
619,652
384,712
341,993
242,283
406,585
87,479
116,774
669,689
7,706
140,844
69,306
189,759
43,44
246,340
26,687
370,909
319,852
628,800
153,648
411,793
543,946
39,901
75,719
206,340
362,402
69,403
289,988
139,793
90,651
1,670
95,932
174,780
458,560
227,662
231,595
353,988
246,410
282,429
850,912
522,572
474,865
84,321
530,621
354,499
752,814
597,775
596,642
278,739
182,195
792,985
703,886
146,657
248,966
510,886
87,724
415,859
524,707
441,874
387,918
330,378
524,871
472,803
778,841
660,996
318,826
454,479
129,221
202,485
512,685
96,568
300,373
86,508
270,882
26,345
29,422
305,518
759,833
339,576
765,789
267,307
554,705
403,571
581,665
135,777
299,309
555,844
313,619
396,789
331,799
31,346
164,402
705,907
138,166
841,921
663,799
379,486
332,368
111,623
9,844
431,490
36,256
587,767
330,580
8,242
492,552
886,953
58,553
726,921
44,801
127,696
115,300
851,866
521,621
199,337
108,851
210,778
754,953
389,689
199,729
192,213
712,851
191,221
22,823
69,825
478,866
314,704
69,777
278,527
304,525
54,548
351,784
366,774
86,780
118,807
123,859
577,952
153,596
152,789
779,940
886,925
385,410
917,962
261,413
771,772
41,265
32,484
137,597
347,811
403,772
463,734
211,347
213,464
685,993
8,104
639,999
665,933
0,924
454,963
103,976
534,814
171,958
123,425
201,756
109,489
360,843
311,509
549,995
46,57
358,701
670,782
99,848
126,706
410,837
228,633
2,228
682,805
796,853
25,339
723,979
69,980
58,819
89,96
70,604
302,903
95,423
206,839
318,539
669,769
81,401
24,580
362,560
633,999
203,353
615,883
150,238
97,200
263,848
133,279
60,608
278,532
505,759
664,831
227,299
205,823
261,498
442,910
390,873
463,634
332,782
607,712
387,867
658,770
164,688
8,776
460,773
63,172
113,717
169,433
88,187
328,732
61,640
42,777
764,783
222,338
21,286
125,674
72,361
930,979
374,591
265,440
325,687
433,808
210,466
94,125
153,629
532,664
927,946
308,596
41,388
664,699
59,388
356,409
134,601
424,752
14,89
821,942
577,965
480,523
229,955
392,405
158,850
498,724
299,316
192,498
178,898
621,956
93,492
861,880
874,999
349,751
792,842
166,692
133,842
119,230
716,734
723,789
588,633
527,986
631,863
198,754
414,561
673,769
346,744
258,727
449,680
887,976
457,933
39,550
528,981
397,573
761,958
175,845
164,358
552,939
438,657
258,980
794,939
117,389
640,683
605,932
167,607
878,996
362,648
258,794
431,979
176,889
25,502
283,562
225,563
590,810
793,993
146,313
125,486
675,952
174,187
264,871
674,708
95,842
330,914
758,767
599,965
115,128
207,360
35,845
477,757
340,505
671,899
145,333
168,886
446,771
478,817
40,397
460,680
799,886
416,531
232,788
735,974
11,975
527,954
7,371
162,677
540,865
301,505
524,726
293,794
252,652
473,662
159,647
677,703
324,458
446,488
422,920
194,520
463,999
239,436
83,594
55,419
583,885
64,70
319,479
70,747
276,329
350,567
596,675
642,782
625,757
602,891
609,782
269,690
684,762
813,848
712,995
487,496
386,448
211,293
389,392
450,677
832,899
582,795
332,373
636,935
390,973
84,711
805,898
767,847
377,613
10,366
565,729
16,664
295,664
29,315
431,781
632,634
35,828
480,937
59,808
1,530
789,971
812,828
67,722
143,438
158,751
839,928
137,889
245,506
38,126
846,872
410,700
95,227
361,369
463,801
280,775
7,70
449,533
325,942
179,673
118,946
277,557
486,612
364,706
254,585
121,408
213,341
29,740
91,155
67,521
710,783
145,832
191,499
239,819
490,954
295,580
87,225
244,629
179,417
511,947
280,964
548,798
182,957
41,526
170,753
98,284
641,726
109,554
18,581
349,451
767,857
37,377
452,600
925,954
207,282
522,963
805,902
420,570
168,563
206,894
125,148
366,565
450,787
357,427
458,900
450,813
12,146
76,139
131,841
23,594
344,589
221,501
677,915
266,947
270,764
216,565
165,309
141,607
338,744
408,947
164,176
410,844
441,849
382,407
670,873
60,844
364,404
270,683
368,756
737,984
644,646
342,649
44,662
131,532
58,80
633,848
526,593
130,832
458,824
571,883
109,812
582,663
146,866
39,458
430,925
61,170
142,941
154,689
276,361
292,935
742,825
174,582
180,835
37,829
204,466
267,843
251,728
549,889
41,439
555,811
167,488
267,677
89,842
644,671
159,355
169,684
157,253
291,628
423,654
52,723
420,508
679,929
333,380
316,390
379,677
535,744
328,352
635,929
618,752
24,894
145,992
442,523
806,964
622,815
176,999
185,883
425,809
143,189
541,835
557,928
243,643
131,870
92,295
78,896
592,774
936,988
822,867
270,487
444,947
206,563
45,836
170,470
129,218
145,813
414,765
15,556
122,648
438,944
245,629
86,865
481,801
88,893
640,833
21,190
325,628
273,762
86,774
293,516
117,319
13,602
160,716
264,515
288,579
268,275
598,818
613,797
839,840
235,537
51,307
135,986
215,733
334,655
525,694
128,384
167,596
771,895
229,349
126,184
288,750
520,903
28,639
147,941
179,686
492,912
116,475
354,396
780,850
501,823
356,474
189,769
244,933
109,306
73,475
6,727
285,625
308,837
179,889
99,464
544,699
105,778
308,993
151,481
302,791
319,562
138,188
350,868
482,555
38,565
182,342
76,562
410,630
347,689
29,691
350,511
578,799
429,463
57,998
303,854
574,688
161,981
483,681
117,989
17,732
726,929
674,852
177,221
156,527
207,446
125,492
347,543
615,810
206,907
817,913
65,273
180,559
241,491
154,234
470,683
540,947
45,526
271,814
790,866
185,565
159,228
295,527
150,992
134,840
375,590
435,610
461,694
477,689
175,343
392,971
149,875
16,455
22,293
395,431
507,996
60,955
188,380
428,981
253,331
437,733
483,759
218,333
262,743
289,579
423,818
32,797
551,626
118,431
5,122
606,797
755,781
290,518
407,680
573,987
474,656
236,699
682,881
591,592
144,292
361,839
24,309
51,436
327,828
438,574
163,779
712,776
348,837
354,356
384,970
137,667
287,428
312,890
442,970
281,763
505,647
781,971
356,788
344,706
137,557
263,381
635,681
818,832
319,428
249,358
424,426
284,655
376,878
320,386
459,811
503,629
720,866
236,247
317,761
744,984
524,590
29,488
436,685
102,625
335,578
107,459
346,925
97,534
158,350
241,712
58,906
308,790
133,810
655,840
75,846
150,873
378,659
604,840
139,336
30,457
861,938
580,850
709,746
279,754
126,921
171,679
126,781
434,437
348,430
277,558
109,566
191,412
268,930
496,760
180,234
4,186
140,856
93,260
466,951
768,942
420,875
140,625
73,747
370,840
554,693
337,857
23,632
669,849
477,858
205,970
79,635
98,217
379,427
389,577
452,904
246,905
16,691
197,354
29,226
504,894
746,979
64,905
215,359
252,683
191,743
